,Unnamed: 0,ID,Start_Time,County,State,Severity,Start_Lat,Start_Lng,Sunrise_Sunset,Weekday,Hour,Month
94113,218343,A-2934950,2017-06-21 14:10:22,Clayton,GA,2,33.632088,-84.405016,Day,2,14,6
94149,218485,A-2935092,2017-06-21 23:56:03,Clayton,GA,2,33.61717,-84.39841,Night,2,23,6
94153,218490,A-2935097,2017-06-22 00:16:40,Clayton,GA,2,33.61717,-84.39841,Night,3,0,6
94159,218506,A-2935113,2017-06-22 01:50:03,Clayton,GA,4,33.62422,-84.45804,Night,3,1,6
94168,218541,A-2935148,2017-06-22 06:51:33,Clayton,GA,3,33.629090000000005,-84.40042,Day,3,6,6
94194,218632,A-2935239,2017-06-22 12:01:23,Clayton,GA,3,33.62422,-84.45804,Day,3,12,6
94326,219280,A-2935887,2017-06-25 01:20:03,Clayton,GA,3,33.63391,-84.40095,Night,6,1,6
94328,219282,A-2935889,2017-06-25 01:20:03,Clayton,GA,3,33.63364,-84.40383,Night,6,1,6
94329,219283,A-2935890,2017-06-25 01:20:03,Clayton,GA,3,33.63292,-84.40753000000001,Night,6,1,6
94330,219284,A-2935891,2017-06-25 01:20:03,Clayton,GA,3,33.63136,-84.41223000000001,Night,6,1,6
94490,219916,A-2936523,2017-06-27 20:53:31,Clayton,GA,3,33.62966,-84.40066,Night,1,20,6
94533,220094,A-2936701,2017-06-28 15:30:59,Clayton,GA,3,33.63499,-84.40141,Day,2,15,6
94538,220122,A-2936729,2017-06-28 16:33:20,Clayton,GA,2,33.616170000000004,-84.44304,Day,2,16,6
94706,220804,A-2937411,2017-06-30 17:05:42,Clayton,GA,2,33.616170000000004,-84.44304,Day,4,17,6
94757,221090,A-2937697,2017-07-03 08:24:15,Clayton,GA,3,33.616170000000004,-84.44304,Day,0,8,7
99138,228780,A-2945387,2017-07-08 04:53:29,Clayton,GA,3,33.61717,-84.39841,Night,5,4,7
99176,228930,A-2945537,2017-07-09 12:07:45,Clayton,GA,3,33.591854,-84.385217,Day,6,12,7
99192,228991,A-2945598,2017-07-10 03:39:59,Clayton,GA,2,33.64692,-84.44818000000001,Night,0,3,7
99254,229253,A-2945860,2017-07-10 16:25:49,Clayton,GA,2,33.623399,-84.458208,Day,0,16,7
99591,230665,A-2947272,2017-07-16 00:14:31,Clayton,GA,2,33.61717,-84.39841,Night,6,0,7
99636,230836,A-2947443,2017-07-17 08:00:46,Clayton,GA,3,33.62422,-84.45804,Day,0,8,7
99647,230885,A-2947492,2017-07-17 10:39:01,Clayton,GA,3,33.58805,-84.38351999999999,Day,0,10,7
99805,231559,A-2948166,2017-07-19 12:20:55,Clayton,GA,2,33.637473,-84.401439,Day,2,12,7
100029,232421,A-2949028,2017-07-22 16:30:46,Clayton,GA,2,33.583690000000004,-84.3727,Day,5,16,7
100248,233408,A-2950015,2017-07-26 20:00:01,Clayton,GA,4,33.575340000000004,-84.41229,Day,2,20,7
100258,233433,A-2950040,2017-07-27 01:41:16,Clayton,GA,4,33.579262,-84.41190300000001,Night,3,1,7
100259,233434,A-2950041,2017-07-27 01:41:16,Clayton,GA,4,33.575046,-84.412319,Night,3,1,7
103402,238998,A-2955628,2020-12-01 23:53:00,Clayton,GA,2,33.644998,-84.372442,Night,1,23,12
104891,242046,A-2958721,2020-11-18 13:56:00,Clayton,GA,2,33.607102000000005,-84.295316,Day,2,13,11
105168,242576,A-2959257,2020-11-26 02:31:00,Clayton,GA,2,33.640898,-84.40039499999999,Night,3,2,11
105200,242640,A-2959322,2020-10-25 10:07:00,Clayton,GA,2,33.63092,-84.456292,Day,6,10,10
106608,245510,A-2962233,2020-11-20 09:56:00,Clayton,GA,2,33.581203,-84.279781,Day,4,9,11
108403,249286,A-2966079,2020-11-26 13:15:00,Clayton,GA,2,33.561647,-84.271395,Day,3,13,11
110422,253403,A-2970247,2020-10-03 15:47:30,Clayton,GA,2,33.646559,-84.39827,Day,5,15,10
111181,255019,A-2971878,2020-09-28 13:56:00,Clayton,GA,2,33.621479,-84.39938199999999,Day,0,13,9
111988,256738,A-2973618,2020-09-17 10:07:00,Clayton,GA,2,33.635963000000004,-84.45695699999999,Day,3,10,9
112214,257222,A-2974108,2020-12-11 04:08:30,Clayton,GA,2,33.591959,-84.38532,Night,4,4,12
113749,260346,A-2977287,2020-09-17 06:15:00,Clayton,GA,2,33.554548,-84.299285,Night,3,6,9
114032,260917,A-2977870,2020-10-25 04:59:00,Clayton,GA,2,33.576535,-84.341189,Night,6,4,10
114522,261935,A-2978905,2020-12-30 08:33:00,Clayton,GA,2,33.616692,-84.445382,Day,2,8,12
115588,264066,A-2981068,2020-10-18 17:59:30,Clayton,GA,2,33.573840000000004,-84.333711,Day,6,17,10
115642,264180,A-2981183,2020-09-25 01:50:00,Clayton,GA,2,33.577808000000005,-84.277744,Night,4,1,9
115692,264276,A-2981280,2020-09-28 22:35:00,Clayton,GA,2,33.614826,-84.39778100000001,Night,0,22,9
115850,264586,A-2981594,2020-09-20 05:36:30,Clayton,GA,2,33.613424,-84.397152,Night,6,5,9
117038,267051,A-2984095,2020-11-18 13:56:00,Clayton,GA,2,33.607102000000005,-84.295316,Day,2,13,11
117691,268384,A-2985447,2020-09-17 23:34:33,Clayton,GA,2,33.623746000000004,-84.458333,Night,3,23,9
117708,268426,A-2985490,2020-12-08 05:51:00,Clayton,GA,2,33.638892999999996,-84.401098,Night,1,5,12
117833,268669,A-2985735,2020-10-24 19:44:00,Clayton,GA,2,33.560371999999994,-84.309329,Night,5,19,10
118716,270417,A-2987506,2020-10-17 12:24:30,Clayton,GA,2,33.629912,-84.400695,Day,5,12,10
119784,272629,A-2989754,2020-12-13 16:37:30,Clayton,GA,2,33.619654,-84.39891,Day,6,16,12
120060,273209,A-2990343,2020-10-17 12:28:00,Clayton,GA,2,33.629915999999994,-84.400693,Day,5,12,10
120567,274251,A-2991398,2020-12-19 17:05:00,Clayton,GA,4,33.572469,-84.331644,Day,5,17,12
121159,275486,A-2992655,2020-12-08 15:25:00,Clayton,GA,2,33.58613,-84.38033100000001,Day,1,15,12
121271,275697,A-2992868,2020-11-22 16:25:00,Clayton,GA,2,33.571936,-84.330508,Day,6,16,11
123073,279386,A-2996612,2020-11-22 17:48:30,Clayton,GA,2,33.55818,-84.309043,Night,6,17,11
123774,280840,A-2998093,2020-09-25 08:35:30,Clayton,GA,2,33.593901,-84.38674499999999,Day,4,8,9
124266,281856,A-2999128,2020-11-14 09:19:00,Clayton,GA,2,33.638816,-84.378074,Day,5,9,11
124469,282263,A-2999537,2020-12-13 16:37:30,Clayton,GA,2,33.615019000000004,-84.397609,Day,6,16,12
125355,284134,A-3001429,2020-09-25 01:50:00,Clayton,GA,2,33.574551,-84.27606899999999,Night,4,1,9
126112,285739,A-3003052,2020-10-26 08:52:00,Clayton,GA,2,33.618483000000005,-84.4575,Day,0,8,10
127864,289329,A-3006700,2020-12-30 08:33:00,Clayton,GA,2,33.616671999999994,-84.445198,Day,2,8,12
127892,289376,A-3006748,2020-12-15 20:39:00,Clayton,GA,2,33.644519,-84.373073,Night,1,20,12
128275,290129,A-3007514,2020-11-11 20:37:00,Clayton,GA,2,33.561848,-84.31490699999999,Night,2,20,11
129252,292185,A-3009599,2020-11-07 19:36:23,Clayton,GA,2,33.633215,-84.398798,Night,5,19,11
130326,294333,A-3011779,2020-10-25 01:12:00,Clayton,GA,2,33.571936,-84.330508,Night,6,1,10
132590,298906,A-3016413,2020-09-18 05:56:00,Clayton,GA,2,33.625127,-84.457172,Night,4,5,9
132655,299045,A-3016555,2020-12-17 10:11:00,Clayton,GA,2,33.626543,-84.419342,Day,3,10,12
133616,301010,A-3018557,2020-10-03 15:47:30,Clayton,GA,2,33.639039000000004,-84.40084399999999,Day,5,15,10
134081,301937,A-3019493,2020-11-07 21:28:00,Clayton,GA,2,33.622214,-84.42721,Night,5,21,11
134082,301938,A-3019494,2020-11-06 14:23:00,Clayton,GA,2,33.631764000000004,-84.388621,Day,4,14,11
135700,305204,A-3022810,2020-11-20 04:08:00,Clayton,GA,2,33.63534,-84.401425,Night,4,4,11
135701,305205,A-3022811,2020-10-17 06:30:00,Clayton,GA,2,33.63283,-84.401081,Night,5,6,10
136703,307365,A-3025000,2020-10-25 09:57:00,Clayton,GA,2,33.623746000000004,-84.458333,Day,6,9,10
137027,308009,A-3025655,2020-11-24 14:32:00,Clayton,GA,2,33.610085,-84.396167,Day,1,14,11
138849,311716,A-3029408,2020-11-04 11:56:00,Clayton,GA,2,33.558608,-84.270168,Day,2,11,11
140068,314157,A-3031894,2020-09-28 22:35:00,Clayton,GA,2,33.618439,-84.39879499999999,Night,0,22,9
141281,316614,A-3034389,2020-12-11 04:31:00,Clayton,GA,2,33.615019000000004,-84.397609,Night,4,4,12
141282,316615,A-3034390,2020-09-28 13:56:00,Clayton,GA,2,33.615019000000004,-84.397609,Day,0,13,9
141342,316731,A-3034507,2020-12-13 05:18:00,Clayton,GA,2,33.626543,-84.419342,Night,6,5,12
141999,318084,A-3035877,2020-12-13 16:37:30,Clayton,GA,2,33.617470000000004,-84.398308,Day,6,16,12
142000,318085,A-3035878,2020-10-20 13:03:24,Clayton,GA,2,33.576972999999995,-84.341975,Day,1,13,10
143299,320699,A-3038526,2020-09-16 22:02:00,Clayton,GA,2,33.618860999999995,-84.433246,Night,2,22,9
143787,321690,A-3039529,2020-10-28 11:15:00,Clayton,GA,2,33.578407,-84.348772,Day,2,11,10
144000,322147,A-3039990,2020-12-30 07:58:00,Clayton,GA,2,33.621414,-84.399579,Day,2,7,12
144182,322500,A-3040346,2020-09-20 05:36:30,Clayton,GA,2,33.610098,-84.396165,Night,6,5,9
144641,323482,A-3041345,2020-11-07 05:31:00,Clayton,GA,2,33.627015,-84.419063,Night,5,5,11
145214,324668,A-3042553,2020-09-24 17:48:30,Clayton,GA,2,33.555574,-84.302452,Day,3,17,9
146126,326550,A-3044462,2020-10-18 17:59:30,Clayton,GA,2,33.577675,-84.346233,Day,6,17,10
146401,327082,A-3045000,2020-09-18 18:16:00,Clayton,GA,2,33.617427,-84.452169,Day,4,18,9
146956,328206,A-3046143,2020-10-20 13:03:24,Clayton,GA,2,33.576972999999995,-84.341975,Day,1,13,10
147132,328549,A-3046493,2020-12-14 07:38:00,Clayton,GA,2,33.625572,-84.400036,Day,0,7,12
149177,332667,A-3050672,2020-12-01 23:53:00,Clayton,GA,2,33.641576,-84.37532399999999,Night,1,23,12
149727,333772,A-3051789,2020-12-16 03:31:00,Clayton,GA,2,33.619776,-84.383277,Night,2,3,12
150125,334549,A-3052574,2020-10-29 14:51:00,Clayton,GA,2,33.616901,-84.438441,Day,3,14,10
151269,336911,A-3054964,2020-12-15 17:12:00,Clayton,GA,2,33.570992,-84.329104,Day,1,17,12
151392,337175,A-3055234,2020-10-29 14:51:00,Clayton,GA,2,33.619586,-84.43128399999999,Day,3,14,10
152297,339039,A-3057131,2020-10-25 04:53:00,Clayton,GA,2,33.578821000000005,-84.351536,Night,6,4,10
152583,339632,A-3057733,2020-11-14 01:12:00,Clayton,GA,4,33.638967,-84.37820699999999,Night,5,1,11
153424,341423,A-3059546,2020-11-15 13:53:00,Clayton,GA,2,33.553089,-84.34731500000001,Day,6,13,11
154609,343904,A-3062061,2020-12-30 08:33:00,Clayton,GA,2,33.616671999999994,-84.445198,Day,2,8,12
157246,349229,A-3067465,2020-10-02 20:02:34,Clayton,GA,2,33.631453,-84.39509,Night,4,20,10
157812,350367,A-3068624,2020-11-11 10:32:00,Clayton,GA,2,33.576972999999995,-84.341975,Day,2,10,11
158894,352710,A-3070993,2020-12-26 05:49:30,Clayton,GA,2,33.597694,-84.288674,Night,5,5,12
158895,352711,A-3070994,2020-11-18 13:54:30,Clayton,GA,2,33.563618,-84.27214000000001,Day,2,13,11
159640,354243,A-3072550,2020-11-26 02:36:00,Clayton,GA,2,33.618860999999995,-84.433246,Night,3,2,11
159982,354927,A-3073245,2020-10-25 09:57:00,Clayton,GA,2,33.623746000000004,-84.458333,Day,6,9,10
160226,355436,A-3073763,2020-12-23 18:37:00,Clayton,GA,2,33.598746000000006,-84.390132,Night,2,18,12
160485,356009,A-3074343,2020-12-08 06:24:00,Clayton,GA,2,33.63534,-84.401425,Night,1,6,12
160536,356120,A-3074455,2020-12-22 01:53:00,Clayton,GA,2,33.647940999999996,-84.397788,Night,1,1,12
160940,356922,A-3075266,2020-12-17 10:11:00,Clayton,GA,2,33.626543,-84.419342,Day,3,10,12
162053,359281,A-3077663,2020-12-17 12:17:00,Clayton,GA,2,33.610428000000006,-84.396532,Day,3,12,12
162070,359308,A-3077691,2020-12-30 08:33:00,Clayton,GA,4,33.618732,-84.457622,Day,2,8,12
162789,360783,A-3079185,2020-11-07 21:39:00,Clayton,GA,2,33.618871999999996,-84.433269,Night,5,21,11
163541,362260,A-3080681,2020-10-22 16:49:00,Clayton,GA,2,33.564820000000005,-84.320192,Day,3,16,10
163990,363173,A-3081609,2020-12-13 22:19:00,Clayton,GA,2,33.646412,-84.371596,Night,6,22,12
164045,363294,A-3081732,2020-12-10 14:42:00,Clayton,GA,2,33.573135,-84.27585400000001,Day,3,14,12
164725,364714,A-3083170,2020-12-01 23:53:00,Clayton,GA,2,33.638518,-84.378561,Night,1,23,12
164798,364858,A-3083315,2020-11-26 13:15:00,Clayton,GA,2,33.558608,-84.270168,Day,3,13,11
165568,366537,A-3085010,2020-12-28 13:36:00,Clayton,GA,2,33.621412,-84.399596,Day,0,13,12
166268,367986,A-3086475,2020-11-07 02:19:00,Clayton,GA,2,33.646541,-84.39827,Night,5,2,11
166599,368674,A-3087178,2020-10-29 14:55:00,Clayton,GA,2,33.622158,-84.426705,Day,3,14,10
166772,369064,A-3087572,2020-11-25 21:55:09,Clayton,GA,2,33.646559,-84.39827,Night,2,21,11
166789,369100,A-3087608,2020-12-13 05:18:00,Clayton,GA,2,33.626543,-84.419342,Night,6,5,12
167739,371008,A-3089547,2020-11-16 02:24:00,Clayton,GA,2,33.610428000000006,-84.396532,Night,0,2,11
167871,371314,A-3089861,2020-09-25 04:50:30,Clayton,GA,2,33.574615,-84.334777,Night,4,4,9
168984,373560,A-3092132,2020-09-16 19:02:00,Clayton,GA,2,33.606053,-84.29558,Day,2,19,9
169157,373914,A-3092492,2020-10-26 04:38:00,Clayton,GA,2,33.616385,-84.44262900000001,Night,0,4,10
169304,374220,A-3092802,2020-10-24 19:44:00,Clayton,GA,2,33.560371999999994,-84.309329,Night,5,19,10
169371,374335,A-3092919,2020-09-20 05:36:30,Clayton,GA,2,33.610098,-84.396165,Night,6,5,9
171334,378431,A-3097082,2020-09-14 19:40:00,Clayton,GA,2,33.584228,-84.373766,Day,0,19,9
171379,378524,A-3097176,2020-12-30 07:58:00,Clayton,GA,2,33.621414,-84.399579,Day,2,7,12
171996,379768,A-3098435,2020-11-11 14:08:30,Clayton,GA,4,33.561612,-84.314886,Day,2,14,11
172822,381390,A-3100073,2020-10-01 03:43:00,Clayton,GA,2,33.574551,-84.27606899999999,Night,3,3,10
172960,381680,A-3100369,2020-12-19 17:05:00,Clayton,GA,2,33.566528999999996,-84.322778,Day,5,17,12
173441,382718,A-3101427,2020-11-15 20:45:58,Clayton,GA,2,33.55818,-84.309043,Night,6,20,11
173857,383617,A-3102331,2020-12-23 17:22:00,Clayton,GA,2,33.567599,-84.324349,Day,2,17,12
175487,387061,A-3105816,2020-10-23 03:31:00,Clayton,GA,2,33.572427000000005,-84.331601,Night,4,3,10
175549,387182,A-3105938,2020-11-15 13:53:00,Clayton,GA,2,33.553089,-84.34731500000001,Day,6,13,11
176001,388105,A-3106875,2020-11-08 21:07:00,Clayton,GA,2,33.617470000000004,-84.398308,Night,6,21,11
177328,390957,A-3109766,2020-11-11 14:16:00,Clayton,GA,2,33.551302,-84.290056,Day,2,14,11
177479,391242,A-3110052,2020-10-25 04:59:00,Clayton,GA,2,33.578821000000005,-84.351536,Night,6,4,10
177809,391909,A-3110728,2020-11-10 11:53:00,Clayton,GA,2,33.625572,-84.400036,Day,1,11,11
178054,392481,A-3111305,2020-10-26 04:48:00,Clayton,GA,2,33.616546,-84.440784,Night,0,4,10
178275,392945,A-3111779,2020-11-18 13:56:00,Clayton,GA,2,33.605990999999996,-84.295142,Day,2,13,11
178459,393372,A-3112216,2020-11-14 01:12:00,Clayton,GA,2,33.638967,-84.37820699999999,Night,5,1,11
179392,395286,A-3114163,2020-12-30 08:33:00,Clayton,GA,2,33.616385,-84.44262900000001,Day,2,8,12
180661,397888,A-3116802,2020-11-19 04:45:00,Clayton,GA,2,33.625169,-84.399987,Night,3,4,11
180953,398532,A-3117449,2020-10-25 04:59:00,Clayton,GA,2,33.577675,-84.346233,Night,6,4,10
181524,399740,A-3118675,2020-11-11 14:38:00,Clayton,GA,2,33.555574,-84.302452,Day,2,14,11
183569,403974,A-3122961,2020-11-07 20:27:00,Clayton,GA,2,33.631594,-84.411726,Night,5,20,11
185221,407390,A-3126414,2020-12-30 08:33:00,Clayton,GA,2,33.616671999999994,-84.445198,Day,2,8,12
185624,408163,A-3127193,2020-12-15 18:14:00,Clayton,GA,2,33.610085,-84.396167,Night,1,18,12
185746,408393,A-3127428,2020-11-11 02:49:00,Clayton,GA,2,33.63283,-84.401081,Night,2,2,11
185875,408640,A-3127684,2020-10-25 04:53:00,Clayton,GA,2,33.578821000000005,-84.351536,Night,6,4,10
186388,409727,A-3128782,2020-12-08 05:51:00,Clayton,GA,2,33.646559,-84.39827,Night,1,5,12
